A_x [g]	A_y [g]	A_z [g]
  -1.598931969	  -0.129258998	  -0.060267999
  -0.733585986	  -0.217525996	  -0.085643998
   0.041723999	  -0.393388992	  -0.049775999
   0.607315988	  -0.595481989	  -0.382957993
   0.509837990	   0.016470000	  -0.122304998
  -0.181047997	   0.935556982	   0.232775996
  -0.877728983	   1.037365980	   0.073138999
  -1.250926976	   1.050419980	   0.167932997
  -1.295578975	   0.646294988	  -0.027327999
  -1.304911975	  -0.118095998	  -0.308110994
  -1.418554973	  -0.839542984	  -0.259798995
  -1.768206966	  -1.176506977	  -0.224540996
  -1.820666965	  -1.119898978	  -0.448288991
  -1.413430973	  -0.835211984	  -0.531492990
  -0.818619984	  -0.387410993	  -0.305487994
   0.039954999	   0.048860999	  -0.243633995
   0.686493987	   0.336597994	  -0.048616999
   0.667644987	   0.527161990	   0.213255996
  -0.118949998	   0.098880998	  -0.109616998
  -1.511945971	  -0.150181997	  -0.414189992
  -1.998603961	   0.175313997	  -0.626896988
  -1.998603961	   0.560833989	  -0.336292994
  -1.998603961	   0.662642987	   0.059840999
  -1.360177974	   0.358252993	   0.121328998
  -0.314454994	  -0.009821000	  -0.182511996
   0.541252990	  -0.293897994	  -0.214414996
   1.060118980	  -0.403087992	   0.040503999
   1.144969978	  -0.554916989	   0.082471998
   0.634338988	  -0.476836991	  -0.025376000
  -0.787021985	  -0.068075999	  -0.172568997
  -1.998603961	   0.282673995	  -0.362949993
  -1.998603961	   0.595298989	  -0.182755996
  -1.998603961	   0.573765989	   0.075273999
  -1.729593967	   0.244731995	   0.020313000
  -0.371367993	  -0.008540000	  -0.070332999
   0.686371987	  -0.161832997	  -0.020862000
   1.254037976	  -0.351542993	  -0.045993999
   1.158084978	  -0.302803994	  -0.002196000
   0.220331996	  -0.099795998	  -0.065696999
  -1.385553973	   0.127001998	  -0.078811998
  -1.998603961	   0.070637999	  -0.312258994
  -1.998603961	  -0.118644998	  -0.165126997
  -1.998603961	  -0.179522997	   0.070088999
  -1.234395976	  -0.065269999	   0.027815999
   0.181108997	   0.087107998	  -0.050385999
   1.288685975	   0.039039999	   0.041601999
   1.452775972	  -0.170372997	  -0.027510999
   0.556197989	  -0.179522997	  -0.064354999
  -1.579960970	   0.017446000	  -0.236313995
  -1.998603961	   0.206484996	  -0.072589999
  -1.998603961	   0.093695998	   0.130356997
  -1.852447964	   0.089242998	   0.319761994
  -0.040259999	  -0.072894999	  -0.028059999
   1.433865972	  -0.332022994	  -0.156586997
   1.998603961	  -0.356422993	   0.022692000
   1.078906979	   0.104431998	   0.038368999
  -1.478395971	   0.551317989	  -0.077652999
  -1.998603961	   0.315857994	  -0.513436990
  -1.998603961	   0.049592999	  -0.300851994
  -1.998603961	   0.175069997	   0.259249995
   1.144115978	   0.217952996	   0.282917995
   1.998603961	  -0.053923999	   0.059230999
   1.998603961	  -0.094793998	  -0.119620998
   0.866687983	   0.225211996	  -0.143898997
  -1.998603961	   0.450545991	  -0.193552996
  -1.998603961	   0.310062994	   0.158111997
  -1.998603961	   0.259737995	   0.188367996
  -1.249767976	   0.360997993	   0.138469997
   1.295334975	   0.235337995	  -0.128099998
   1.998603961	  -0.109006998	  -0.081983998
   1.998603961	  -0.005551000	  -0.173605997
  -0.973376981	   0.386556993	  -0.478361991
  -1.998603961	   0.412969992	  -0.321225994
  -1.998603961	   0.274194995	   0.057095999
  -1.998603961	   0.308537994	   0.146277997
  -0.279318995	   0.162808997	   0.009150000
   1.363898974	  -0.120169998	   0.026961999
   1.799499965	  -0.252844995	   0.019703000
   1.003449981	   0.001586000	  -0.009394000
  -0.618539988	   0.178302997	  -0.333181994
  -1.998603961	   0.192027996	  -0.822401984
  -1.998603961	   0.213316996	  -0.740173986
  -1.998603961	   0.310245994	  -0.152011997
  -1.144176978	   0.343002993	   0.154695997
  -0.271266995	   0.027693999	   0.038673999
   0.305792994	  -0.005368000	   0.171470997
   0.798489985	  -0.172690997	   0.133284997
   0.949952982	  -0.290237994	   0.192881996
   0.288651994	  -0.224784996	   0.195443996
  -1.713001967	  -0.028669999	  -0.218867996
  -1.998603961	   0.343307993	  -0.554794989
  -1.998603961	   0.436149992	  -0.159026997
  -1.386102973	   0.365328993	   0.223991996
   0.446519991	   0.014091000	   0.317931994
   1.503893971	  -0.436454992	   0.549121989
   1.774977966	  -0.758778985	   0.194101996
   0.447373991	  -0.231006996	  -0.058986999
  -1.998603961	   0.449569991	  -0.760913985
  -1.998603961	   0.911339982	  -0.483851991
  -1.998603961	   0.724069986	   0.030133999
  -0.889257983	   0.438040992	   0.269131995
   0.567970989	  -0.094061998	   0.258517995
   1.482116971	  -0.654773987	   0.253759995
   1.600761969	  -0.617624988	   0.147863997
   0.680759987	  -0.052764999	  -0.096440998
  -1.585450969	   0.510996990	  -0.507092990
  -1.998603961	   0.892307983	  -0.645684988
  -1.998603961	   0.699791986	  -0.380151993
  -1.811760965	   0.263702995	  -0.002379000
   0.097233998	   0.014640000	   0.200018996
   1.464304972	  -0.478605991	   0.459817991
   1.913752963	  -0.426999992	   0.454815991
   0.855585983	   0.145911997	  -0.005063000
  -1.000338981	   0.520756990	  -0.605546988
  -1.998603961	   0.636107988	  -0.919940982
  -1.998603961	   0.624883988	  -0.653492987
  -1.998603961	   0.528808990	  -0.173361997
  -1.218169976	   0.460244991	   0.200689996
  -0.040015999	   0.153475997	   0.141214997
   0.842043984	  -0.172812997	   0.261933995
   1.066523979	  -0.462013991	   0.239607995
   0.194955996	  -0.450911991	  -0.077896998
  -1.087812979	  -0.240522995	  -0.308293994
  -1.973105962	  -0.050690999	  -0.294324994
  -1.779613966	  -0.046176999	  -0.095708998
  -1.216217977	  -0.109494998	   0.040930999
  -1.083542979	   0.123585998	   0.016714000
  -0.982709981	   0.374295993	  -0.195260996
  -1.070366979	   0.572484989	  -0.286394994
  -1.013148980	   0.880351983	   0.040076999
  -0.827586984	   0.495746990	  -0.006588000
  -0.741393986	  -0.137615997	  -0.117180998
  -0.922746982	  -0.726875986	  -0.208253996
  -1.273496975	  -1.082200979	  -0.183304996
  -1.377257973	  -1.317111975	  -0.099002998
  -1.245131976	  -1.429473972	  -0.239363995
  -1.294724975	  -1.224269976	  -0.295300994
  -0.855951983	  -0.856561983	  -0.259798995
  -0.049043999	  -0.092048998	  -0.410956992
  -0.478239991	   1.307229975	  -0.490317991
  -1.192549977	   1.998603961	   0.120779998
  -1.319307975	   1.998603961	   0.036782999
  -1.024433980	   1.017784980	  -0.424742992
  -0.794829985	   0.762011985	  -0.233629995
  -0.867907983	  -0.018971000	  -0.191661996
  -1.105197979	  -1.059508980	  -0.306524994
  -1.238299976	  -1.709768967	  -0.212462996
  -1.108735979	  -1.933943963	  -0.526307990
  -1.094217979	  -1.668898968	  -0.563639989
  -0.818009984	  -1.180105977	  -0.214780996
  -0.181779996	  -0.312807994	  -0.374234993
  -0.214109996	   1.480164971	  -0.604631988
  -1.543299970	   1.998603961	  -0.220636996
  -0.994970981	   1.998603961	  -0.255223995
  -0.803247984	   0.961725981	  -0.413884992
  -1.028947980	  -0.301705994	  -0.162259997
  -1.351149974	  -1.294480975	  -0.310855994
  -1.643034968	  -1.791020965	  -0.215695996
  -1.340047974	  -1.647792968	  -0.382591993
  -0.934336982	  -1.307595975	  -0.331412994
  -0.546925989	  -0.799221985	  -0.176472997
  -0.245707995	  -0.097477998	  -0.238753995
  -0.122365998	   1.501575971	  -0.316650994
  -0.796720985	   1.998603961	   0.340440993
  -0.939094982	   1.998603961	  -0.159941997
  -1.018089980	   1.326017974	  -0.851315984
  -1.192366977	   0.663374987	  -0.558698989
  -1.157657978	  -0.302559994	  -0.381981993
  -1.245314976	  -1.115872978	  -0.205203996
  -1.409709973	  -1.404951973	  -0.096135998
  -1.400559973	  -1.358286974	  -0.261689995
  -1.271605975	  -1.238482976	  -0.368927993
  -0.987711981	  -1.061094980	  -0.250648995
  -0.655505987	  -0.620064988	  -0.330619994
  -0.279867995	   1.077015979	  -0.200750996
  -0.302437994	   1.998603961	   0.003172000
  -0.822401984	   1.998603961	   0.031841999
