Time	A_x [g]	A_y [g]	A_z [g]
 108.909136000	  -0.114191998	   0.126879998	   0.585599989
 108.917750000	  -0.064903999	   0.152743997	   0.539727990
 108.926364000	  -0.035623999	   0.140055997	   0.491903991
 108.934978000	   0.054167999	   0.241559995	   0.541679990
 108.943592000	  -0.010248000	   0.507031990	   0.702719986
 108.952206000	  -0.047823999	   0.732487986	   0.978439981
 108.960820000	   0.010736000	   0.936959982	   1.265871976
 108.969434000	   0.055143999	   1.128743978	   1.426911972
 108.978048000	   0.127855998	   1.270751975	   1.358591974
 108.986662000	   0.230823996	   1.320039975	   1.237567976
 108.995276000	   0.330863994	   1.361031974	   1.115079978
 109.003890000	   0.439687992	   1.371279974	   1.016991980
 109.012504000	   0.532895990	   1.408855973	   1.004303981
 109.021118000	   0.617319988	   1.491327971	   0.981855981
 109.029732000	   0.682223987	   1.507431971	   0.985759981
 109.038346000	   0.661239987	   1.446919972	   1.045783980
 109.046960000	   0.591943989	   1.353711974	   1.083359979
 109.055574000	   0.500687990	   1.211215977	   1.064815979
 109.064188000	   0.406503992	   1.091655979	   0.995519981
 109.072802000	   0.341599993	   0.976487981	   0.913535982
 109.081416000	   0.256687995	   0.844239984	   0.845703984
 109.090030000	   0.159575997	   0.712967986	   0.766647985
 109.098644000	   0.107847998	   0.600239988	   0.750055986
 109.107258000	   0.094183998	   0.571447989	   0.752983985
 109.115872000	   0.102479998	   0.568519989	   0.742735986
 109.124486000	   0.122487998	   0.546559989	   0.776407985
 109.133100000	   0.117607998	   0.515815990	   0.841799984
 109.141714000	   0.088327998	   0.474335991	   0.912559982
 109.150328000	   0.054655999	   0.432855992	   0.976975981
 109.158942000	   0.028303999	   0.392351992	   1.017967980
 109.167556000	   0.036111999	   0.330863994	   1.015039980
 109.176170000	   0.071247999	   0.271327995	   1.000887981
 109.184784000	   0.114191998	   0.230823996	   0.996495981
 109.193398000	   0.167383997	   0.189831996	   1.007231981
 109.202012000	   0.178607997	   0.144447997	   0.992591981
 109.210626000	   0.166407997	   0.113215998	   0.965263981
 109.219240000	   0.182511996	   0.069295999	   0.904751983
 109.227854000	   0.194711996	   0.004392000	   0.886207983
 109.236468000	   0.195687996	  -0.054167999	   0.906703983
 109.245082000	   0.169335997	  -0.101991998	   0.978927981
 109.253696000	   0.094671998	  -0.136639997	   1.005279981
 109.262310000	   0.049775999	  -0.227895996	   0.969167981
 109.270924000	   0.024888000	  -0.374295993	   0.974047981
 109.279538000	  -0.000976000	  -0.532407990	   0.987223981
 109.288152000	  -0.006344000	  -0.630007988	   1.010647980
 109.296766000	  -0.016104000	  -0.703207986	   1.007719981
 109.305380000	  -0.046847999	  -0.771039985	   0.979903981
 109.313994000	  -0.067831999	  -0.838871984	   0.937935982
 109.322608000	  -0.059047999	  -0.878887983	   0.900359983
 109.331222000	  -0.056119999	  -0.886695983	   0.901823983
 109.339836000	  -0.073687999	  -0.911095982	   0.939399982
 109.348450000	  -0.075151999	  -0.942815982	   0.980879981
 109.357064000	  -0.069783999	  -0.977463981	   1.049199980
